228033.234  2.999022E-08  
228780.203  3.027845E-08  
229527.172  3.033111E-08  
230274.141  3.034396E-08  
231021.109  2.981800E-08  
231768.078  3.029456E-08  
232515.047  3.068409E-08  
233262.016  3.043999E-08  
234008.984  3.063710E-08  
234755.953  3.097605E-08  
235502.922  3.095117E-08  
236249.891  3.069249E-08  
236996.859  3.066116E-08  
237743.828  3.035396E-08  
238490.797  3.125914E-08  
239237.766  3.198266E-08  
239984.734  3.213051E-08  
240731.703  3.211964E-08  
241478.672  3.285959E-08  
242225.641  3.340767E-08  
242972.609  3.342886E-08  
243719.578  3.439003E-08  
244466.547  3.434032E-08  
245213.516  3.451914E-08  
245960.484  3.416826E-08  
246707.453  3.410689E-08  
247454.422  3.354028E-08  
248201.391  3.266772E-08  
248948.359  3.311382E-08  
249695.328  3.357083E-08  
250442.297  3.305782E-08  
251189.266  3.362130E-08  
251936.234  3.445193E-08  
252683.203  3.438134E-08  
253430.172  3.444256E-08  
254177.141  3.446466E-08  
254924.109  3.389725E-08  
255671.078  3.395329E-08  
256418.047  3.431868E-08  
257165.016  3.537802E-08  
257911.984  3.540808E-08  
258658.953  3.587262E-08  
259405.922  3.605258E-08  
260152.891  3.675476E-08  
260899.859  3.666375E-08  
261646.828  3.690590E-08  
262416.500  3.725340E-08  
263231.375  3.721540E-08  
264046.250  3.757990E-08  
264861.125  3.763273E-08  
265676.000  3.760955E-08  
266490.875  3.794227E-08  
267305.750  3.833941E-08  
268120.625  3.788032E-08  
268935.500  3.842707E-08  
269750.375  3.889277E-08  
270565.250  3.862219E-08  
271380.125  3.851427E-08  
272195.000  3.926024E-08  
273009.875  3.918392E-08  
273824.750  3.968272E-08  
274639.625  3.949755E-08  
275454.500  3.943601E-08  
276269.375  3.953253E-08  
277084.250  3.988009E-08  
277899.125  3.967374E-08  
278714.000  3.988334E-08  
279528.875  3.998285E-08  
280343.750  4.078767E-08  
281158.625  4.116957E-08  
281973.500  4.125160E-08  
282788.375  4.090519E-08  
283603.250  4.050515E-08  
284418.125  4.113777E-08  
285233.000  4.104529E-08  
286047.875  4.122033E-08  
286862.750  4.066174E-08  
287677.625  4.028910E-08  
288492.500  3.948561E-08  
289307.375  3.994895E-08  
290122.250  3.999356E-08  
290937.125  3.997771E-08  
291752.000  3.958928E-08  
292566.875  4.047536E-08  
293381.750  4.052207E-08  
294196.625  4.088929E-08  
295011.500  4.099063E-08  
295826.375  4.053055E-08  
296641.250  4.112517E-08  
297456.125  4.127614E-08  
298271.000  4.102417E-08  
299085.875  4.185803E-08  
299900.750  4.201960E-08  
300715.625  4.203372E-08  
301530.500  4.224015E-08  
302345.375  4.324212E-08  
303160.250  4.282457E-08  
303975.125  4.312072E-08  
304790.000  4.341653E-08  
305604.875  4.292185E-08  
306419.750  4.330364E-08  
307234.625  4.352381E-08  
308049.500  4.359364E-08  
308864.375  4.373832E-08  
309679.250  4.433626E-08  
310494.125  4.411833E-08  
311309.000  4.344478E-08  
312123.875  4.314218E-08  
312938.750  4.362493E-08  
313753.625  4.458146E-08  
314568.500  4.544886E-08  
315383.375  4.525035E-08  
316198.250  4.591468E-08  
317013.125  4.538554E-08  
317828.000  4.549173E-08  
318642.875  4.441749E-08  
319457.750  4.399873E-08  
320272.625  4.400585E-08  
321087.500  4.426995E-08  
321902.375  4.469124E-08  
322717.250  4.553091E-08  
323532.125  4.620866E-08  
324347.000  4.545330E-08  
325161.875  4.633962E-08  
325976.750  4.669658E-08  
326791.625  4.645332E-08  
327606.500  4.674273E-08  
328421.375  4.707612E-08  
329236.250  4.769140E-08  
330051.125  4.822051E-08  
330866.000  4.788227E-08  
331680.875  4.860115E-08  
332495.750  4.843034E-08  
333310.625  4.954754E-08  
334125.500  4.903102E-08  
334940.375  4.918954E-08  
335755.250  4.877520E-08  
336570.125  4.835551E-08  
337385.000  4.884949E-08  
338199.875  4.923303E-08  
339014.750  5.025361E-08  
339829.625  5.153450E-08  
340644.500  5.194367E-08  
341459.375  5.312097E-08  
342274.250  5.352412E-08  
343089.125  5.310747E-08  
343904.000  5.213243E-08  
344718.875  5.186032E-08  
345533.750  5.240574E-08  
346348.625  5.272912E-08  
347163.500  5.363213E-08  
347978.375  5.441215E-08  
348793.250  5.570406E-08  
349608.125  5.617764E-08  
350423.000  5.545583E-08  
351237.875  5.535541E-08  
352052.750  5.556865E-08  
352867.625  5.603852E-08  
353682.500  5.645712E-08  
354497.375  5.679041E-08  
355312.250  5.691998E-08  
356127.125  5.742928E-08  
356942.000  5.761757E-08  
357756.875  5.669873E-08  
358571.750  5.708313E-08  
359386.625  5.723923E-08  
360201.500  5.797922E-08  
361016.375  5.798565E-08  
361831.250  5.841885E-08  
362646.125  5.827567E-08  
363461.000  5.864824E-08  
364275.875  5.825207E-08  
365090.750  5.793960E-08  
365905.625  5.856015E-08  
366720.500  5.864056E-08  
367535.375  5.876051E-08  
368350.250  6.002581E-08  
369165.125  6.048855E-08  
369980.000  6.071959E-08  
370794.875  6.095676E-08  
371609.750  6.129494E-08  
372424.625  6.200428E-08  
373239.500  6.207317E-08  
374054.375  6.271373E-08  
374869.250  6.298301E-08  
375684.125  6.368350E-08  
376499.000  6.408242E-08  
377313.875  6.423394E-08  
378128.750  6.417862E-08  
378943.625  6.459586E-08  
379758.500  6.576481E-08  
380573.375  6.600319E-08  
381388.250  6.696155E-08  
382203.125  6.713413E-08  
383018.000  6.805157E-08  
383832.875  6.823753E-08  
384647.750  6.843027E-08  
385462.625  6.821870E-08  
386277.500  6.902813E-08  
387092.375  6.873868E-08  
387907.250  6.842019E-08  
388722.125  6.903363E-08  
389537.000  6.861863E-08  
390351.875  6.782252E-08  
391166.750  6.719784E-08  
391981.625  6.673914E-08  
392796.500  6.774256E-08  
393611.375  6.701105E-08  
